TOKEN	FORMAT	TOK_COUNT	TOK_FRAC	DOC_COUNT	DOC_FRAC
Atomic	S	30	4.42719e-05	12	0.000118186
atômica	L	231	0.000340894	160	0.00157581
atômicas	L	60	8.85439e-05	47	0.000462895
atômico	L	91	0.000134292	72	0.000709115
atômicos	L	29	4.27962e-05	23	0.000226523
átomo	L	65	9.59226e-05	38	0.000374255
átomos	L	163	0.000240544	94	0.000925789
atônita	L	23	3.39418e-05	23	0.000226523
atônito	L	51	7.52623e-05	51	0.00050229
atônitos	L	21	3.09904e-05	20	0.000196976
atópica	L	47	6.93594e-05	29	0.000285616
ator	L	10460	0.0154362	4994	0.049185
atordoa	L	11	1.6233e-05	11	0.000108337
atordoada	L	28	4.13205e-05	27	0.000265918
atordoado	L	45	6.64079e-05	43	0.000423499
atordoados	L	19	2.80389e-05	17	0.00016743
atores	L	3636	0.00536576	2745	0.027035
atormenta	L	65	9.59226e-05	65	0.000640173
atormentada	L	80	0.000118059	79	0.000778057
atormentadas	L	23	3.39418e-05	23	0.000226523
atormentado	L	153	0.000225787	146	0.00143793
atormentados	L	36	5.31263e-05	35	0.000344709
atormentá-la	LH	11	1.6233e-05	11	0.000108337
atormentam	L	37	5.46021e-05	37	0.000364406
atormentando	L	30	4.42719e-05	30	0.000295465
atormentar	L	68	0.00010035	68	0.00066972
atos	L	8308	0.0122604	5042	0.0496578
ATP	U	213	0.000314331	115	0.00113261
ATR	U	63	9.29711e-05	31	0.000305313
atraca	L	96	0.00014167	96	0.000945487
atracação	L	34	5.01749e-05	23	0.000226523
atracado	L	57	8.41167e-05	52	0.000512139
atracam	L	14	2.06602e-05	14	0.000137883
atração	L	2606	0.00384576	2048	0.0201704
atracar	L	61	9.00196e-05	50	0.000492441
atrações	L	3133	0.00462347	2161	0.0212833
atracou	L	22	3.24661e-05	21	0.000206825
atraem	L	417	0.00061538	402	0.00395923
atraente	L	538	0.000793944	492	0.00484562
atraentes	L	299	0.000441244	271	0.00266903
atrai	L	1016	0.00149934	940	0.00925789
atraia	L	59	8.70682e-05	58	0.000571232
atraía	L	53	7.82138e-05	51	0.00050229
atraiam	L	35	5.16506e-05	34	0.00033486
atraíam	L	13	1.91845e-05	13	0.000128035
atraída	L	180	0.000265632	168	0.0016546
atraídas	L	85	0.000125437	78	0.000768208
atraído	L	268	0.000395496	256	0.0025213
atraídos	L	179	0.000264156	173	0.00170385
atraí-los	LH	30	4.42719e-05	30	0.000295465
atraindo	L	442	0.000652273	429	0.00422514
atrair	L	2421	0.00357275	2096	0.0206431
atrairá	L	36	5.31263e-05	34	0.00033486
atraíram	L	85	0.000125437	85	0.00083715
atraírem	L	13	1.91845e-05	13	0.000128035
atrairia	L	17	2.50874e-05	16	0.000157581
atraiu	L	449	0.000662603	418	0.00411681
atrapalha	L	593	0.000875109	565	0.00556458
atrapalhada	L	53	7.82138e-05	52	0.000512139
atrapalhadas	L	13	1.91845e-05	13	0.000128035
atrapalhado	L	179	0.000264156	164	0.00161521
atrapalhados	L	35	5.16506e-05	35	0.000344709
atrapalham	L	195	0.000287768	187	0.00184173
atrapalhando	L	229	0.000337943	216	0.00212735
atrapalhar	L	917	0.00135325	851	0.00838135
atrapalhará	L	12	1.77088e-05	12	0.000118186
atrapalharam	L	47	6.93594e-05	47	0.000462895
atrapalharem	L	17	2.50874e-05	17	0.00016743
atrapalharia	L	23	3.39418e-05	22	0.000216674
atrapalhasse	L	12	1.77088e-05	12	0.000118186
atrapalhava	L	40	5.90293e-05	39	0.000384104
atrapalhavam	L	14	2.06602e-05	14	0.000137883
atrapalhe	L	78	0.000115107	76	0.00074851
atrapalhem	L	33	4.86991e-05	33	0.000325011
atrapalhou	L	219	0.000323185	204	0.00200916
atras	L	13	1.91845e-05	12	0.000118186
atrás	L	9547	0.0140888	8096	0.0797361
atrasa	L	224	0.000330564	206	0.00202886
atrasada	L	268	0.000395496	236	0.00232432
atrasadas	L	226	0.000333515	192	0.00189097
atrasado	L	538	0.000793944	500	0.00492441
atrasados	L	483	0.000712778	407	0.00400847
atrasam	L	68	0.00010035	65	0.000640173
atrasando	L	120	0.000177088	116	0.00114246
atrasar	L	570	0.000841167	458	0.00451076
atrasará	L	24	3.54176e-05	24	0.000236372
atrasaram	L	61	9.00196e-05	58	0.000571232
atrasarem	L	14	2.06602e-05	14	0.000137883
atrasaria	L	17	2.50874e-05	17	0.00016743
atrasava	L	12	1.77088e-05	12	0.000118186
atrase	L	21	3.09904e-05	20	0.000196976
atraso	L	2948	0.00435046	2212	0.0217856
atrasos	L	1093	0.00161297	899	0.00885409
atrasou	L	250	0.000368933	238	0.00234402
atrativa	L	278	0.000410253	248	0.00244251
atrativas	L	119	0.000175612	117	0.00115231
atratividade	L	213	0.000314331	183	0.00180233
atrativo	L	787	0.0011614	710	0.00699266
atrativos	L	769	0.00113484	676	0.0066578
através	L	10721	0.0158213	8444	0.0831634
atravessa	L	520	0.00076738	491	0.00483577
atravessada	L	43	6.34565e-05	43	0.000423499
atravessadas	L	18	2.65632e-05	18	0.000177279
atravessado	L	77	0.000113631	72	0.000709115
atravessadores	L	32	4.72234e-05	26	0.000256069
atravessados	L	25	3.68933e-05	25	0.000246221
atravessam	L	226	0.000333515	215	0.0021175
atravessamos	L	33	4.86991e-05	33	0.000325011
atravessando	L	216	0.000318758	213	0.0020978
atravessar	L	656	0.00096808	593	0.00584035
atravessaram	L	68	0.00010035	65	0.000640173
atravessarem	L	21	3.09904e-05	21	0.000206825
atravessava	L	77	0.000113631	74	0.000728813
atravesse	L	34	5.01749e-05	34	0.00033486
atravessem	L	14	2.06602e-05	14	0.000137883
atravessou	L	255	0.000376312	237	0.00233417
Atreides	S	34	5.01749e-05	22	0.000216674
atrela	L	39	5.75535e-05	38	0.000374255
atrelada	L	255	0.000376312	237	0.00233417
atreladas	L	94	0.000138719	91	0.000896243
atrelado	L	256	0.000377787	249	0.00245236
atrelados	L	286	0.000422059	258	0.002541
atrelar	L	68	0.00010035	64	0.000630325
Atreus	S	24	3.54176e-05	11	0.000108337
atreva	L	13	1.91845e-05	13	0.000128035
atreve	L	23	3.39418e-05	23	0.000226523
atrevem	L	13	1.91845e-05	13	0.000128035
atreveu	L	13	1.91845e-05	13	0.000128035
atrevida	L	23	3.39418e-05	23	0.000226523
atrevido	L	44	6.49322e-05	42	0.00041365
atrevidos	L	11	1.6233e-05	11	0.000108337
atrevimento	L	15	2.2136e-05	15	0.000147732
atrial	L	28	4.13205e-05	17	0.00016743
atribua	L	12	1.77088e-05	11	0.000108337
atribuem	L	151	0.000222835	147	0.00144778
atribui	L	644	0.000950371	607	0.00597823
atribuía	L	27	3.98448e-05	27	0.000265918
atribuição	L	657	0.000969556	570	0.00561383
atribuições	L	946	0.00139604	761	0.00749495
atribuída	L	510	0.000752623	463	0.00456
atribuídas	L	261	0.000385166	244	0.00240311
atribuído	L	469	0.000692118	446	0.00439257
atribuídos	L	263	0.000388117	247	0.00243266
atribuímos	L	12	1.77088e-05	12	0.000118186
atribuindo	L	140	0.000206602	138	0.00135914
atribuir	L	390	0.000575535	363	0.00357512
atribuíram	L	71	0.000104777	67	0.000659871
atribuiu	L	450	0.000664079	428	0.0042153
atribuíveis	L	26	3.8369e-05	18	0.000177279
atribuível	L	15	2.2136e-05	15	0.000147732
atribulada	L	39	5.75535e-05	38	0.000374255
atribulado	L	27	3.98448e-05	27	0.000265918
atribuo	L	21	3.09904e-05	20	0.000196976
atributo	L	99	0.000146097	81	0.000797754
atributos	L	390	0.000575535	344	0.00338799
átrio	L	15	2.2136e-05	14	0.000137883
atrito	L	480	0.000708351	420	0.0041365
atritos	L	296	0.000436817	271	0.00266903
atriz	L	10396	0.0153417	5019	0.0494312
atrizes	L	646	0.000953323	495	0.00487517
atrocidade	L	94	0.000138719	89	0.000876545
atrocidades	L	309	0.000456001	290	0.00285616
atrofia	L	74	0.000109204	63	0.000620476
atropela	L	248	0.000365981	231	0.00227508
atropelada	L	439	0.000647846	386	0.00380164
atropeladas	L	28	4.13205e-05	26	0.000256069
atropelado	L	579	0.000854449	450	0.00443197
atropelados	L	63	9.29711e-05	57	0.000561383
atropelam	L	17	2.50874e-05	17	0.00016743
atropelamento	L	389	0.00057406	278	0.00273797
atropelamentos	L	85	0.000125437	62	0.000610627
atropelando	L	57	8.41167e-05	56	0.000551534
atropelar	L	230	0.000339418	198	0.00195007
atropelaram	L	53	7.82138e-05	51	0.00050229
atropelo	L	72	0.000106253	63	0.000620476
atropelos	L	28	4.13205e-05	28	0.000275767
atropelou	L	285	0.000420584	220	0.00216674
atroz	L	45	6.64079e-05	44	0.000433348
atrozes	L	21	3.09904e-05	21	0.000206825
ATS	U	34	5.01749e-05	22	0.000216674
attack	L	18	2.65632e-05	18	0.000177279
attacks	L	13	1.91845e-05	11	0.000108337
Attal	S	38	5.60778e-05	25	0.000246221
attempt	L	17	2.50874e-05	11	0.000108337
Attention	S	24	3.54176e-05	13	0.000128035
Atticus	S	26	3.8369e-05	20	0.000196976
Attorney	S	29	4.27962e-05	14	0.000137883
Attribution	S	14	2.06602e-05	11	0.000108337
atua	L	3814	0.00562844	3395	0.0334367
atuação	L	9726	0.014353	7389	0.0727729
atuações	L	899	0.00132668	806	0.00793815
atuado	L	494	0.000729011	464	0.00456985
atuais	L	3992	0.00589112	3583	0.0352883
atual	L	17762	0.0262119	13464	0.132605
atualidade	L	894	0.0013193	826	0.00813513
atualidades	L	46	6.78837e-05	38	0.000374255
atualiza	L	565	0.000833788	521	0.00513124
atualização	L	4853	0.00716173	3351	0.0330034
atualizações	L	1457	0.00215014	1127	0.0110996
atualizada	L	1208	0.00178268	1137	0.0111981
atualizadas	L	608	0.000897245	580	0.00571232
atualizado	L	3620	0.00534215	3435	0.0338307
atualizados	L	850	0.00125437	799	0.00786921
atualizá-lo	LH	15	2.2136e-05	15	0.000147732
atualizam	L	40	5.90293e-05	40	0.000393953
atualizamos	L	13	1.91845e-05	13	0.000128035
atualizando	L	93	0.000137243	88	0.000866696
atualizar	L	1191	0.0017576	858	0.00845029
atualizaram	L	40	5.90293e-05	34	0.00033486
atualizarem	L	20	2.95146e-05	20	0.000196976
atualize	L	271	0.000399923	268	0.00263948
atualizem	L	25	3.68933e-05	24	0.000236372
atualizou	L	295	0.000435341	266	0.00261979
atualmente	L	8114	0.0119741	7047	0.0694046
atuam	L	2391	0.00352847	2121	0.0208893
atuamos	L	60	8.85439e-05	59	0.00058108
atuando	L	1609	0.00237445	1498	0.0147535
atuante	L	298	0.000439768	280	0.00275767
atuantes	L	238	0.000351224	225	0.00221598
atuar	L	4344	0.00641058	3673	0.0361747
atuará	L	226	0.000333515	214	0.00210765
atuaram	L	432	0.000637516	405	0.00398877
atuarão	L	183	0.000270059	169	0.00166445
atuarem	L	253	0.00037336	245	0.00241296
atuaria	L	66	9.73983e-05	66	0.000650022
atuariais	L	16	2.36117e-05	16	0.000157581
atuarial	L	75	0.00011068	42	0.00041365
atuariam	L	26	3.8369e-05	25	0.000246221
atuarmos	L	15	2.2136e-05	15	0.000147732
atuasse	L	26	3.8369e-05	26	0.000256069
atuassem	L	23	3.39418e-05	22	0.000216674
atuava	L	789	0.00116435	722	0.00711085
atuavam	L	245	0.000361554	227	0.00223568
Atuba	S	23	3.39418e-05	19	0.000187128
atue	L	200	0.000295146	187	0.00184173
atuei	L	31	4.57477e-05	31	0.000305313
atuem	L	189	0.000278913	183	0.00180233
Atuesta	S	35	5.16506e-05	24	0.000236372
atum	L	216	0.000318758	120	0.00118186
atuo	L	32	4.72234e-05	32	0.000315162
atuou	L	2457	0.00362587	2125	0.0209287
aturar	L	153	0.000225787	149	0.00146747
aturdida	L	56	8.2641e-05	54	0.000531836
aturdido	L	31	4.57477e-05	30	0.000295465
Atwood	S	45	6.64079e-05	42	0.00041365
au	L	51	7.52623e-05	37	0.000364406
Aubameyang	S	20	2.95146e-05	14	0.000137883
Aubrey	S	45	6.64079e-05	25	0.000246221
Aucas	S	34	5.01749e-05	13	0.000128035
Auckland	S	94	0.000138719	57	0.000561383
audácia	L	93	0.000137243	92	0.000906091
audaciosa	L	36	5.31263e-05	36	0.000354558
audaciosas	L	22	3.24661e-05	22	0.000216674
audacioso	L	65	9.59226e-05	62	0.000610627
audaciosos	L	22	3.24661e-05	22	0.000216674
Audax	S	85	0.000125437	52	0.000512139
audaz	L	15	2.2136e-05	13	0.000128035
Auden	S	29	4.27962e-05	15	0.000147732
Audi	S	324	0.000478137	150	0.00147732
Audiard	S	69	0.000101825	47	0.000462895
audição	L	328	0.00048404	262	0.00258039
audições	L	54	7.96895e-05	48	0.000472743
audiência	L	10272	0.0151587	7226	0.0711676
audiências	L	1285	0.00189632	912	0.00898212
Audifax	S	28	4.13205e-05	22	0.000216674
audio	L	22	3.24661e-05	16	0.000157581
áudio	L	3210	0.0047371	2038	0.0200719
audiodescrição	L	31	4.57477e-05	29	0.000285616
audiolivros	L	13	1.91845e-05	13	0.000128035
áudios	L	968	0.00142851	700	0.00689417
audiovisuais	L	231	0.000340894	190	0.00187128
audiovisual	L	1217	0.00179597	913	0.00899197
auditada	L	17	2.50874e-05	17	0.00016743
auditadas	L	26	3.8369e-05	21	0.000206825
auditado	L	37	5.46021e-05	29	0.000285616
auditados	L	41	6.0505e-05	30	0.000295465
auditagem	L	18	2.65632e-05	15	0.000147732
auditar	L	71	0.000104777	65	0.000640173
auditáveis	L	40	5.90293e-05	36	0.000354558
auditável	L	96	0.00014167	70	0.000689417
auditiva	L	233	0.000343845	150	0.00147732
auditivas	L	28	4.13205e-05	26	0.000256069
auditivo	L	77	0.000113631	63	0.000620476
auditivos	L	100	0.000147573	83	0.000817452
auditor	L	281	0.000414681	193	0.00190082
auditora	L	28	4.13205e-05	25	0.000246221
auditores	L	436	0.000643419	266	0.00261979
auditores-fiscais	LH	68	0.00010035	45	0.000443197
auditor-fiscal	LH	54	7.96895e-05	46	0.000453046
auditoria	L	995	0.00146835	591	0.00582065
auditorias	L	193	0.000284816	160	0.00157581
auditório	L	598	0.000882487	482	0.00474713
auditórios	L	48	7.08351e-05	46	0.000453046
audível	L	23	3.39418e-05	18	0.000177279
Audrey	S	121	0.000178564	86	0.000846999
Aue-Bad	SH	13	1.91845e-05	13	0.000128035
auferem	L	13	1.91845e-05	12	0.000118186
auferida	L	38	5.60778e-05	31	0.000305313
auferidas	L	29	4.27962e-05	20	0.000196976
auferido	L	54	7.96895e-05	51	0.00050229
auferidos	L	52	7.6738e-05	40	0.000393953
auferir	L	72	0.000106253	67	0.000659871
Aug	S	39	5.75535e-05	21	0.000206825
auge	L	1031	0.00152148	957	0.00942532
Auggie	S	45	6.64079e-05	12	0.000118186
Augsburg	S	18	2.65632e-05	14	0.000137883
August	S	268	0.000395496	146	0.00143793
Augusta	S	388	0.000572584	264	0.00260009
Auguste	S	29	4.27962e-05	18	0.000177279
Augustin	S	33	4.86991e-05	21	0.000206825
Augustine	S	31	4.57477e-05	21	0.000206825
Augustinho	S	19	2.80389e-05	11	0.000108337
Augustinópolis	S	21	3.09904e-05	12	0.000118186
augusto	L	23	3.39418e-05	21	0.000206825
aula	L	2799	0.00413057	1915	0.0188605
aulão	L	49	7.23108e-05	32	0.000315162
aulas	L	5922	0.00873928	3428	0.0337618
Aule	S	18	2.65632e-05	18	0.000177279
aulões	L	28	4.13205e-05	18	0.000177279
aumenta	L	4699	0.00693446	4091	0.0402915
aumentada	L	505	0.000745244	409	0.00402817
aumentadas	L	58	8.55924e-05	57	0.000561383
aumentado	L	737	0.00108761	683	0.00672674
aumentados	L	60	8.85439e-05	54	0.000531836
aumentá-la	LH	13	1.91845e-05	12	0.000118186
aumentam	L	1473	0.00217375	1370	0.0134929
aumentamos	L	56	8.2641e-05	56	0.000551534
aumentando	L	2298	0.00339123	2111	0.0207909
aumentar	L	9625	0.0142039	7820	0.0770178
aumentará	L	341	0.000503224	320	0.00315162
aumentaram	L	1297	0.00191402	1168	0.0115034
aumentarão	L	86	0.000126913	86	0.000846999
aumentarem	L	124	0.000182991	122	0.00120156
aumentaria	L	210	0.000309904	201	0.00197961
aumentariam	L	43	6.34565e-05	42	0.00041365
aumentarmos	L	15	2.2136e-05	15	0.000147732
aumenta-se	LH	17	2.50874e-05	15	0.000147732
aumentasse	L	73	0.000107728	72	0.000709115
aumentassem	L	37	5.46021e-05	37	0.000364406
aumentava	L	132	0.000194797	127	0.0012508
aumentavam	L	37	5.46021e-05	35	0.000344709
aumente	L	453	0.000668506	435	0.00428424
aumentem	L	221	0.000326137	215	0.0021175
aumento	L	24776	0.0365627	14269	0.140533
aumentos	L	1312	0.00193616	963	0.00948441
aumentou	L	3577	0.00527869	3115	0.0306791
Aung	S	65	9.59226e-05	24	0.000236372
Aunjanue	S	18	2.65632e-05	16	0.000157581
aura	L	404	0.000596196	383	0.0037721
Aurea	S	18	2.65632e-05	12	0.000118186
áurea	L	30	4.42719e-05	26	0.000256069
Aureliano	S	125	0.000184466	38	0.000374255
Aurelio	S	48	7.08351e-05	39	0.000384104
Aurélio	S	1269	0.0018727	751	0.00739646
AURÉLIO	U	21	3.09904e-05	18	0.000177279
Auren	S	225	0.00033204	165	0.00162506
Aureo	S	72	0.000106253	51	0.00050229
Áureo	S	35	5.16506e-05	22	0.000216674
auréola	L	31	4.57477e-05	11	0.000108337
áureos	L	31	4.57477e-05	29	0.000285616
aureus	L	22	3.24661e-05	18	0.000177279
Auricchio	S	62	9.14954e-05	24	0.000236372
auricular	L	23	3.39418e-05	21	0.000206825
auriculares	L	25	3.68933e-05	16	0.000157581
auris	L	90	0.000132816	17	0.00016743
aurora	L	152	0.000224311	72	0.000709115
auroras	L	74	0.000109204	28	0.000275767
Aurum	S	23	3.39418e-05	12	0.000118186
AUS	U	91	0.000134292	23	0.000226523
Auschwitz	S	147	0.000216933	102	0.00100458
Auschwitz-Birkenau	SH	24	3.54176e-05	18	0.000177279
ausência	L	4731	0.00698169	3894	0.0383513
ausências	L	219	0.000323185	200	0.00196976
ausenta	L	15	2.2136e-05	14	0.000137883
ausentar	L	133	0.000196272	123	0.0012114
ausentaram	L	17	2.50874e-05	17	0.00016743
ausentar-se	LH	25	3.68933e-05	23	0.000226523
ausente	L	424	0.00062571	388	0.00382134
ausentes	L	216	0.000318758	185	0.00182203
ausentou	L	49	7.23108e-05	46	0.000453046
auspícios	L	34	5.01749e-05	34	0.00033486
auspiciosa	L	18	2.65632e-05	17	0.00016743
auspicioso	L	35	5.16506e-05	35	0.000344709
Austen	S	249	0.000367457	94	0.000925789
austera	L	50	7.37866e-05	50	0.000492441
austeras	L	12	1.77088e-05	11	0.000108337
austeridade	L	330	0.000486991	268	0.00263948
austero	L	46	6.78837e-05	45	0.000443197
Austin	S	434	0.000640468	277	0.00272812
austral	L	15	2.2136e-05	15	0.000147732
Australia	S	60	8.85439e-05	48	0.000472743
austrália	L	13	1.91845e-05	12	0.000118186
Australian	S	137	0.000202175	75	0.000738662
australiana	L	387	0.000571108	320	0.00315162
australianas	L	55	8.11652e-05	44	0.000433348
australiano	L	483	0.000712778	335	0.00329935
australianos	L	139	0.000205127	99	0.000975033
Áustria	S	645	0.000951847	450	0.00443197
austríaca	L	94	0.000138719	81	0.000797754
austríaco	L	160	0.000236117	124	0.00122125
austríacos	L	37	5.46021e-05	33	0.000325011
autarquia	L	715	0.00105515	513	0.00505244
autarquias	L	221	0.000326137	179	0.00176294
autárquica	L	40	5.90293e-05	37	0.000364406
autárquicas	L	17	2.50874e-05	13	0.000128035
autárquico	L	14	2.06602e-05	14	0.000137883
Autazes	S	35	5.16506e-05	25	0.000246221
autencidade	L	332	0.000489943	332	0.00326981
autêntica	L	311	0.000458953	295	0.0029054
autenticação	L	377	0.000556351	229	0.00225538
autenticada	L	41	6.0505e-05	34	0.00033486
autenticadas	L	24	3.54176e-05	24	0.000236372
autenticado	L	14	2.06602e-05	14	0.000137883
autenticador	L	19	2.80389e-05	16	0.000157581
autenticar	L	26	3.8369e-05	25	0.000246221
autênticas	L	104	0.000153476	98	0.000965184
autenticidade	L	706	0.00104187	593	0.00584035
autêntico	L	290	0.000427962	272	0.00267888
autênticos	L	90	0.000132816	86	0.000846999
Authenticator	S	20	2.95146e-05	17	0.00016743
Author	S	236	0.000348273	236	0.00232432
authorities	L	13	1.91845e-05	13	0.000128035
Authority	S	88	0.000129864	65	0.000640173
autismo	L	721	0.001064	329	0.00324026
autista	L	462	0.000681788	265	0.00260994
autistas	L	340	0.000501749	202	0.00198946
auto	L	414	0.000610953	335	0.00329935
autoaceitação	L	49	7.23108e-05	43	0.000423499
autoafirmação	L	49	7.23108e-05	46	0.000453046
autoajuda	L	117	0.000172661	93	0.00091594
autoanálise	L	16	2.36117e-05	16	0.000157581
autoatendimento	L	219	0.000323185	177	0.00174324
autoavaliação	L	42	6.19807e-05	36	0.000354558
autobiografia	L	246	0.00036303	203	0.00199931
autobiográfica	L	20	2.95146e-05	20	0.000196976
autobiográficas	L	16	2.36117e-05	16	0.000157581
autobiográfico	L	87	0.000128389	83	0.000817452
autobiográficos	L	15	2.2136e-05	13	0.000128035
autocensura	L	42	6.19807e-05	35	0.000344709
autocobrança	L	26	3.8369e-05	22	0.000216674
autocomposição	L	45	6.64079e-05	23	0.000226523
autoconfiança	L	264	0.000389593	220	0.00216674
autoconfiante	L	22	3.24661e-05	22	0.000216674
autoconhecimento	L	1144	0.00168824	1030	0.0101443
autoconsciência	L	53	7.82138e-05	31	0.000305313
autoconsciente	L	12	1.77088e-05	11	0.000108337
autocontenção	L	20	2.95146e-05	17	0.00016743
autocontrole	L	107	0.000157903	85	0.00083715
autocracia	L	36	5.31263e-05	32	0.000315162
autocrata	L	26	3.8369e-05	24	0.000236372
autocratas	L	24	3.54176e-05	20	0.000196976
autocrático	L	34	5.01749e-05	31	0.000305313
autocráticos	L	18	2.65632e-05	16	0.000157581
autocrítica	L	140	0.000206602	116	0.00114246
autóctone	L	17	2.50874e-05	13	0.000128035
autóctones	L	41	6.0505e-05	34	0.00033486
autocuidado	L	269	0.000396972	202	0.00198946
autodeclaração	L	189	0.000278913	111	0.00109322
autodeclarada	L	37	5.46021e-05	34	0.00033486
autodeclaradas	L	28	4.13205e-05	26	0.000256069
autodeclarado	L	21	3.09904e-05	20	0.000196976
autodeclarados	L	75	0.00011068	62	0.000610627
autodeclaram	L	35	5.16506e-05	27	0.000265918
autodeclarar	L	20	2.95146e-05	17	0.00016743
autodeclararam	L	18	2.65632e-05	18	0.000177279
autodefesa	L	116	0.000171185	92	0.000906091
autodenomina	L	51	7.52623e-05	51	0.00050229
autodenominada	L	11	1.6233e-05	11	0.000108337
autodenominado	L	28	4.13205e-05	28	0.000275767
autodenominados	L	11	1.6233e-05	11	0.000108337
autodenominam	L	18	2.65632e-05	17	0.00016743
autodescoberta	L	121	0.000178564	116	0.00114246
autodestruição	L	56	8.2641e-05	50	0.000492441
autodestrutiva	L	29	4.27962e-05	28	0.000275767
autodestrutivo	L	39	5.75535e-05	39	0.000384104
autodestrutivos	L	18	2.65632e-05	18	0.000177279
autodeterminação	L	157	0.00023169	128	0.00126065
autodidata	L	99	0.000146097	93	0.00091594
autódromo	L	119	0.000175612	61	0.000600778
autoengano	L	14	2.06602e-05	12	0.000118186
autoescola	L	23	3.39418e-05	16	0.000157581
autoescolas	L	29	4.27962e-05	17	0.00016743
Autoesporte	S	21	3.09904e-05	20	0.000196976
auto-estima	LH	19	2.80389e-05	19	0.000187128
autoestima	L	1165	0.00171923	871	0.00857832
autoestrada	L	12	1.77088e-05	11	0.000108337
autoexame	L	67	9.8874e-05	32	0.000315162
autoexílio	L	16	2.36117e-05	16	0.000157581
autoexpressão	L	577	0.000851497	577	0.00568277
autoficção	L	15	2.2136e-05	12	0.000118186
autofinanciamento	L	13	1.91845e-05	13	0.000128035
autofoco	L	12	1.77088e-05	12	0.000118186
autogestão	L	56	8.2641e-05	31	0.000305313
autogolpe	L	43	6.34565e-05	36	0.000354558
